transaction_id,customer_email,product,quantity,unit_price,timestamp
TRX-49337,user_224@example.com,Smartphone,4,8000,2026-02-22 11:19:03.682445
TRX-49338,user_913@example.com,Headphones,4,1500,2026-02-22 11:19:03.682480
TRX-49339,user_728@example.com,Smartphone,4,8000,2026-02-16 11:19:03.682516
TRX-49340,user_429@example.com,Monitor,2,3000,2026-02-09 11:19:03.682552
TRX-49341,,Smartphone,1,8000,2026-02-23 11:19:03.682586
TRX-49342,user_644@example.com,Smartphone,3,8000,2026-02-22 11:19:03.682627
TRX-49343,user_489@example.com,Headphones,1,1500,2026-02-07 11:19:03.682663
TRX-49344,user_232@example.com,Laptop,3,15000,2026-02-15 11:19:03.682698
TRX-49345,user_489@example.com,Monitor,5,3000,2026-02-05 11:19:03.682734
TRX-49346,user_293@example.com,Keyboard,5,500,2026-02-24 11:19:03.682770
TRX-49347,user_305@example.com,Laptop,5,15000,2026-02-02 11:19:03.682806
TRX-49348,user_660@example.com,Headphones,1,1500,2026-02-11 11:19:03.682841
TRX-49349,user_604@example.com,Keyboard,1,500,2026-02-05 11:19:03.682877
TRX-49350,user_126@example.com,Smartphone,3,8000,2026-02-07 11:19:03.682913
TRX-49351,user_196@example.com,Keyboard,5,500,2026-02-24 11:19:03.682948
TRX-49352,user_377@example.com,Keyboard,4,500,2026-02-02 11:19:03.682984
TRX-49353,user_717@example.com,Smartphone,2,8000,2026-02-09 11:19:03.683025
TRX-49354,user_328@example.com,Headphones,5,1500,2026-02-02 11:19:03.683061
TRX-49355,user_967@example.com,Smartphone,4,8000,2026-02-13 11:19:03.683097
TRX-49356,user_860@example.com,Keyboard,3,500,2026-03-01 11:19:03.683132
TRX-49357,user_172@example.com,Smartphone,5,8000,2026-02-14 11:19:03.683168
TRX-49358,user_935@example.com,Laptop,1,15000,2026-02-21 11:19:03.683208
TRX-49359,user_811@example.com,Keyboard,5,500,2026-02-01 11:19:03.683245
TRX-49360,user_688@example.com,Laptop,4,15000,2026-02-02 11:19:03.683281
TRX-49361,user_796@example.com,Laptop,2,15000,2026-02-04 11:19:03.683322
TRX-49362,user_123@example.com,Mouse,4,300,2026-03-03 11:19:03.683358
TRX-49363,user_942@example.com,Mouse,5,300,2026-02-05 11:19:03.683393
TRX-49364,user_433@example.com,Laptop,4,15000,2026-02-16 11:19:03.683429
TRX-49365,user_652@example.com,Smartphone,3,8000,2026-03-03 11:19:03.683464
TRX-49366,user_834@example.com,Headphones,3,1500,2026-02-20 11:19:03.683499
TRX-49367,user_545@example.com,Laptop,2,15000,2026-02-05 11:19:03.683534
TRX-49368,user_819@example.com,Monitor,1,3000,2026-02-18 11:19:03.683570
TRX-49369,user_300@example.com,Headphones,3,1500,2026-02-24 11:19:03.683605
TRX-49370,,Mouse,3,300,2026-02-16 11:19:03.683640
TRX-49371,user_527@example.com,Laptop,5,15000,2026-02-22 11:19:03.683676
TRX-49372,user_560@example.com,Smartphone,2,8000,2026-02-27 11:19:03.683711
TRX-49373,user_336@example.com,Keyboard,3,500,2026-02-15 11:19:03.683749
TRX-49374,user_681@example.com,Mouse,4,300,2026-02-17 11:19:03.683785
TRX-49375,user_622@example.com,Smartphone,5,8000,2026-02-25 11:19:03.683821
TRX-49376,user_500@example.com,Mouse,1,300,2026-02-08 11:19:03.683857
TRX-49377,user_353@example.com,Keyboard,4,500,2026-02-03 11:19:03.683893
TRX-49378,user_105@example.com,Mouse,3,300,2026-02-02 11:19:03.683928
TRX-49379,user_595@example.com,Smartphone,3,8000,2026-02-08 11:19:03.683964
TRX-49380,user_934@example.com,Keyboard,4,500,2026-02-01 11:19:03.684000
TRX-49381,user_541@example.com,Keyboard,3,500,2026-03-02 11:19:03.684036
TRX-49382,user_211@example.com,Smartphone,3,8000,2026-02-24 11:19:03.684077
TRX-49383,user_510@example.com,Headphones,1,1500,2026-02-28 11:19:03.684115
TRX-49384,user_255@example.com,Headphones,1,1500,2026-02-18 11:19:03.684151
TRX-49385,user_501@example.com,Headphones,4,1500,2026-02-10 11:19:03.684187
TRX-49386,user_242@example.com,Monitor,1,3000,2026-02-11 11:19:03.684225
TRX-49387,user_103@example.com,Mouse,2,300,2026-02-24 11:19:03.684261
TRX-49388,user_157@example.com,Monitor,5,3000,2026-02-11 11:19:03.684296
TRX-49389,user_693@example.com,Keyboard,1,500,2026-02-16 11:19:03.684332
TRX-49390,user_828@example.com,Keyboard,3,500,2026-02-03 11:19:03.684368
TRX-49391,user_964@example.com,Mouse,2,300,2026-02-24 11:19:03.684403
TRX-49392,user_191@example.com,Smartphone,3,8000,2026-03-01 11:19:03.684439
TRX-49393,user_558@example.com,Headphones,3,1500,2026-02-21 11:19:03.684475
TRX-49394,user_529@example.com,Headphones,5,1500,2026-02-07 11:19:03.684510
TRX-49395,user_217@example.com,Keyboard,1,500,2026-03-01 11:19:03.684552
TRX-49396,user_750@example.com,Mouse,3,300,2026-02-22 11:19:03.684588
TRX-49397,user_320@example.com,Smartphone,4,8000,2026-02-13 11:19:03.684623
TRX-49398,user_242@example.com,Keyboard,4,500,2026-02-09 11:19:03.684659
TRX-49399,user_880@example.com,Mouse,1,300,2026-02-10 11:19:03.684695
TRX-49400,user_916@example.com,Mouse,3,300,2026-02-14 11:19:03.684736
TRX-49401,user_685@example.com,Headphones,5,1500,2026-02-02 11:19:03.684771
TRX-49402,user_822@example.com,Smartphone,3,8000,2026-02-16 11:19:03.684807
TRX-49403,user_486@example.com,Keyboard,5,500,2026-02-26 11:19:03.684842
TRX-49404,user_838@example.com,Mouse,2,300,2026-03-02 11:19:03.684878
TRX-49405,user_417@example.com,Keyboard,1,500,2026-02-27 11:19:03.684913
TRX-49406,user_858@example.com,Smartphone,5,8000,2026-03-02 11:19:03.684949
TRX-49407,user_761@example.com,Headphones,3,1500,2026-02-05 11:19:03.684985
TRX-49408,user_116@example.com,Headphones,1,1500,2026-02-14 11:19:03.685020
TRX-49409,user_241@example.com,Laptop,5,15000,2026-02-03 11:19:03.685056
TRX-49410,user_379@example.com,Mouse,4,300,2026-02-23 11:19:03.685092
TRX-49411,user_490@example.com,Headphones,5,1500,2026-02-15 11:19:03.685127
TRX-49412,user_469@example.com,Laptop,4,15000,2026-02-19 11:19:03.685163
TRX-49413,user_645@example.com,Headphones,2,1500,2026-02-14 11:19:03.685199
TRX-49414,user_360@example.com,Headphones,5,1500,2026-02-11 11:19:03.685239
TRX-49415,user_620@example.com,Mouse,2,300,2026-02-03 11:19:03.685275
TRX-49416,user_968@example.com,Headphones,2,1500,2026-02-16 11:19:03.685313
TRX-49417,user_356@example.com,Keyboard,5,500,2026-02-11 11:19:03.685349
TRX-49418,user_726@example.com,Smartphone,4,8000,2026-02-03 11:19:03.685384
TRX-49419,user_310@example.com,Laptop,1,15000,2026-02-13 11:19:03.685420
TRX-49420,user_991@example.com,Headphones,1,1500,2026-02-14 11:19:03.685459
TRX-49421,user_976@example.com,Mouse,1,300,2026-02-20 11:19:03.685494
TRX-49422,,Keyboard,1,500,2026-02-12 11:19:03.685529
TRX-49423,user_410@example.com,Keyboard,4,500,2026-02-27 11:19:03.685565
TRX-49424,user_487@example.com,Laptop,5,15000,2026-02-27 11:19:03.685600
TRX-49425,user_524@example.com,Mouse,1,300,2026-02-14 11:19:03.685636
TRX-49426,user_110@example.com,Smartphone,2,8000,2026-02-14 11:19:03.685671
TRX-49427,user_821@example.com,Keyboard,2,500,2026-02-20 11:19:03.685707
TRX-49428,user_574@example.com,Smartphone,5,8000,2026-02-19 11:19:03.685742
TRX-49429,user_941@example.com,Smartphone,1,8000,2026-02-01 11:19:03.685778
TRX-49430,user_415@example.com,Laptop,4,15000,2026-02-18 11:19:03.685813
TRX-49431,user_987@example.com,Monitor,1,3000,2026-02-02 11:19:03.685849
TRX-49432,,Smartphone,4,8000,2026-02-13 11:19:03.685884
TRX-49433,user_598@example.com,Laptop,3,15000,2026-02-03 11:19:03.685919
TRX-49434,user_425@example.com,Mouse,4,300,2026-02-21 11:19:03.685955
TRX-49435,user_372@example.com,Smartphone,4,8000,2026-02-11 11:19:03.685990
TRX-49436,user_748@example.com,Laptop,3,15000,2026-02-04 11:19:03.686026
TRX-49437,user_606@example.com,Monitor,2,3000,2026-02-20 11:19:03.686061
TRX-49438,user_686@example.com,Keyboard,3,500,2026-02-19 11:19:03.686098
TRX-49439,user_446@example.com,Keyboard,4,500,2026-02-02 11:19:03.686142
TRX-49440,user_713@example.com,Headphones,3,1500,2026-02-05 11:19:03.686179
TRX-49441,user_515@example.com,Laptop,4,15000,2026-02-25 11:19:03.686214
TRX-49442,user_642@example.com,Headphones,4,1500,2026-02-01 11:19:03.686250
TRX-49443,user_644@example.com,Laptop,4,15000,2026-02-02 11:19:03.686285
TRX-49444,,Smartphone,1,8000,2026-02-08 11:19:03.686320
TRX-49445,user_581@example.com,Laptop,5,15000,2026-02-16 11:19:03.686356
TRX-49446,,Smartphone,4,8000,2026-02-14 11:19:03.686396
TRX-49447,user_786@example.com,Keyboard,3,500,2026-02-05 11:19:03.686432
TRX-49448,user_297@example.com,Monitor,2,3000,2026-02-01 11:19:03.686469
TRX-49449,user_259@example.com,Keyboard,2,500,2026-03-02 11:19:03.686505
TRX-49450,user_768@example.com,Monitor,5,3000,2026-02-19 11:19:03.686540
TRX-49451,,Headphones,3,1500,2026-02-21 11:19:03.686575
TRX-49452,user_352@example.com,Headphones,2,1500,2026-03-02 11:19:03.686611
TRX-49453,user_735@example.com,Monitor,3,3000,2026-02-22 11:19:03.686647
TRX-49454,user_999@example.com,Monitor,5,3000,2026-02-07 11:19:03.686683
TRX-49455,user_708@example.com,Smartphone,5,8000,2026-02-09 11:19:03.686718
TRX-49456,user_322@example.com,Smartphone,2,8000,2026-02-11 11:19:03.686754
TRX-49457,user_901@example.com,Smartphone,1,8000,2026-02-23 11:19:03.686790
TRX-49458,user_314@example.com,Laptop,3,15000,2026-02-16 11:19:03.686826
TRX-49459,user_175@example.com,Smartphone,5,8000,2026-02-06 11:19:03.686862
TRX-49460,,Keyboard,2,500,2026-03-03 11:19:03.686903
TRX-49461,user_869@example.com,Keyboard,5,500,2026-02-25 11:19:03.686939
TRX-49462,user_984@example.com,Smartphone,1,8000,2026-02-25 11:19:03.686975
TRX-49463,user_805@example.com,Monitor,2,3000,2026-03-03 11:19:03.687010
TRX-49464,user_244@example.com,Laptop,4,15000,2026-02-18 11:19:03.687045
TRX-49465,user_687@example.com,Mouse,3,300,2026-02-08 11:19:03.687081
TRX-49466,user_335@example.com,Laptop,4,15000,2026-02-04 11:19:03.687117
TRX-49467,,Monitor,2,3000,2026-02-15 11:19:03.687151
TRX-49468,user_684@example.com,Keyboard,4,500,2026-03-03 11:19:03.687187
TRX-49469,user_693@example.com,Laptop,1,15000,2026-02-03 11:19:03.687222
TRX-49470,user_761@example.com,Monitor,1,3000,2026-02-08 11:19:03.687257
TRX-49471,user_320@example.com,Monitor,3,3000,2026-02-06 11:19:03.687297
TRX-49472,user_605@example.com,Headphones,1,1500,2026-02-21 11:19:03.687333
TRX-49473,user_812@example.com,Smartphone,2,8000,2026-02-09 11:19:03.687369
TRX-49474,user_353@example.com,Monitor,1,3000,2026-02-02 11:19:03.687404
TRX-49475,user_411@example.com,Mouse,3,300,2026-02-23 11:19:03.687440
TRX-49476,user_208@example.com,Monitor,2,3000,2026-02-09 11:19:03.687475
TRX-49477,user_344@example.com,Monitor,2,3000,2026-02-18 11:19:03.687511
TRX-49478,,Smartphone,4,8000,2026-02-12 11:19:03.687548
TRX-49479,,Mouse,2,300,2026-02-09 11:19:03.687583
TRX-49480,user_963@example.com,Monitor,5,3000,2026-02-14 11:19:03.687619
TRX-49481,user_796@example.com,Mouse,4,300,2026-03-03 11:19:03.687655
TRX-49482,user_515@example.com,Monitor,3,3000,2026-03-02 11:19:03.687691
TRX-49483,user_282@example.com,Mouse,5,300,2026-02-18 11:19:03.687731
TRX-49484,user_268@example.com,Monitor,3,3000,2026-02-02 11:19:03.687767
TRX-49485,user_523@example.com,Keyboard,1,500,2026-02-26 11:19:03.687803
TRX-49486,user_806@example.com,Headphones,3,1500,2026-02-25 11:19:03.687838
TRX-49487,user_930@example.com,Laptop,5,15000,2026-02-28 11:19:03.687874
TRX-49488,user_783@example.com,Smartphone,4,8000,2026-02-27 11:19:03.687909
TRX-49489,user_476@example.com,Headphones,4,1500,2026-02-15 11:19:03.687945
TRX-49490,user_859@example.com,Monitor,2,3000,2026-02-26 11:19:03.687981
TRX-49491,user_894@example.com,Keyboard,5,500,2026-02-15 11:19:03.688016
TRX-49492,user_619@example.com,Keyboard,3,500,2026-02-28 11:19:03.688052
TRX-49493,user_937@example.com,Monitor,5,3000,2026-02-14 11:19:03.688088
TRX-49494,user_906@example.com,Keyboard,1,500,2026-02-16 11:19:03.688124
TRX-49495,user_852@example.com,Keyboard,2,500,2026-02-05 11:19:03.688159
TRX-49496,user_301@example.com,Headphones,4,1500,2026-02-20 11:19:03.688195
TRX-49497,user_792@example.com,Laptop,3,15000,2026-02-17 11:19:03.688231
TRX-49498,user_837@example.com,Monitor,2,3000,2026-02-16 11:19:03.688269
TRX-49499,user_481@example.com,Mouse,1,300,2026-02-01 11:19:03.688307
TRX-49500,user_970@example.com,Mouse,5,300,2026-02-01 11:19:03.688344
TRX-49501,user_672@example.com,Smartphone,2,8000,2026-02-08 11:19:03.688379
TRX-49502,user_253@example.com,Headphones,2,1500,2026-02-19 11:19:03.688415
TRX-49503,user_679@example.com,Headphones,1,1500,2026-02-08 11:19:03.688450
TRX-49504,user_247@example.com,Laptop,1,15000,2026-02-05 11:19:03.688490
TRX-49505,,Smartphone,3,8000,2026-02-10 11:19:03.688526
TRX-49506,user_477@example.com,Mouse,5,300,2026-03-02 11:19:03.688561
TRX-49507,user_164@example.com,Keyboard,5,500,2026-02-24 11:19:03.688597
TRX-49508,user_583@example.com,Smartphone,5,8000,2026-02-17 11:19:03.688633
TRX-49509,user_894@example.com,Keyboard,3,500,2026-02-19 11:19:03.688668
TRX-49510,user_577@example.com,Headphones,5,1500,2026-02-02 11:19:03.688704
TRX-49511,user_255@example.com,Smartphone,3,8000,2026-02-22 11:19:03.688740
TRX-49512,user_638@example.com,Laptop,1,15000,2026-02-12 11:19:03.688775
TRX-49513,user_656@example.com,Mouse,3,300,2026-02-17 11:19:03.688811
TRX-49514,user_145@example.com,Keyboard,3,500,2026-02-20 11:19:03.688847
TRX-49515,user_320@example.com,Smartphone,5,8000,2026-02-26 11:19:03.688883
TRX-49516,user_280@example.com,Laptop,3,15000,2026-02-13 11:19:03.688918
TRX-49517,user_744@example.com,Smartphone,4,8000,2026-02-22 11:19:03.688956
TRX-49518,,Mouse,1,300,2026-02-04 11:19:03.688991
TRX-49519,,Monitor,5,3000,2026-02-07 11:19:03.689026
TRX-49520,user_452@example.com,Monitor,4,3000,2026-02-10 11:19:03.689062
TRX-49521,user_385@example.com,Monitor,5,3000,2026-02-06 11:19:03.689097
TRX-49522,user_195@example.com,Keyboard,4,500,2026-02-22 11:19:03.689133
TRX-49523,user_641@example.com,Laptop,2,15000,2026-02-20 11:19:03.689169
TRX-49524,user_228@example.com,Monitor,1,3000,2026-02-21 11:19:03.689204
TRX-49525,user_721@example.com,Mouse,4,300,2026-02-22 11:19:03.689240
TRX-49526,,Keyboard,5,500,2026-02-21 11:19:03.689275
TRX-49527,user_272@example.com,Laptop,1,15000,2026-02-11 11:19:03.689316
TRX-49528,user_920@example.com,Keyboard,2,500,2026-02-12 11:19:03.689354
TRX-49529,user_761@example.com,Mouse,2,300,2026-02-15 11:19:03.689391
TRX-49530,user_334@example.com,Monitor,4,3000,2026-03-01 11:19:03.689427
TRX-49531,user_329@example.com,Laptop,5,15000,2026-02-13 11:19:03.689462
TRX-49532,user_504@example.com,Headphones,1,1500,2026-02-10 11:19:03.689498
TRX-49533,user_824@example.com,Headphones,2,1500,2026-02-04 11:19:03.689534
TRX-49534,user_985@example.com,Mouse,1,300,2026-02-10 11:19:03.689569
TRX-49535,user_498@example.com,Mouse,1,300,2026-02-09 11:19:03.689605
TRX-49536,user_435@example.com,Mouse,3,300,2026-02-15 11:19:03.689641
TRX-49537,user_155@example.com,Smartphone,1,8000,2026-02-18 11:19:03.689677
TRX-49538,user_825@example.com,Smartphone,5,8000,2026-02-19 11:19:03.689717
TRX-49539,user_363@example.com,Monitor,4,3000,2026-02-03 11:19:03.689753
TRX-49540,user_150@example.com,Laptop,2,15000,2026-02-02 11:19:03.689789
TRX-49541,user_433@example.com,Laptop,1,15000,2026-02-21 11:19:03.689825
TRX-49542,user_166@example.com,Monitor,4,3000,2026-02-23 11:19:03.689861
TRX-49543,user_771@example.com,Keyboard,1,500,2026-02-20 11:19:03.689897
TRX-49544,user_187@example.com,Headphones,3,1500,2026-02-20 11:19:03.689932
TRX-49545,user_488@example.com,Mouse,4,300,2026-02-01 11:19:03.689968
TRX-49546,user_254@example.com,Monitor,1,3000,2026-02-25 11:19:03.690004
TRX-49547,user_251@example.com,Smartphone,1,8000,2026-03-02 11:19:03.690040
TRX-49548,user_742@example.com,Mouse,5,300,2026-02-02 11:19:03.690078
TRX-49549,user_920@example.com,Headphones,3,1500,2026-02-17 11:19:03.690114
TRX-49550,user_664@example.com,Smartphone,2,8000,2026-03-02 11:19:03.690150
TRX-49551,,Keyboard,1,500,2026-02-20 11:19:03.690184
TRX-49552,user_385@example.com,Mouse,1,300,2026-02-23 11:19:03.690220
TRX-49553,user_299@example.com,Monitor,1,3000,2026-02-16 11:19:03.690256
TRX-49554,user_601@example.com,Smartphone,5,8000,2026-02-26 11:19:03.690291
TRX-49555,user_734@example.com,Smartphone,5,8000,2026-02-19 11:19:03.690327
TRX-49556,,Monitor,5,3000,2026-02-26 11:19:03.690365
TRX-49557,user_823@example.com,Headphones,4,1500,2026-02-05 11:19:03.690400
TRX-49558,user_166@example.com,Keyboard,5,500,2026-02-09 11:19:03.690436
TRX-49559,user_760@example.com,Headphones,1,1500,2026-02-01 11:19:03.690474
TRX-49560,user_102@example.com,Monitor,4,3000,2026-02-22 11:19:03.690511
TRX-49561,,Smartphone,3,8000,2026-02-25 11:19:03.690546
TRX-49562,,Keyboard,3,500,2026-03-03 11:19:03.690580
TRX-49563,user_850@example.com,Keyboard,5,500,2026-03-02 11:19:03.690615
TRX-49564,user_572@example.com,Keyboard,5,500,2026-02-23 11:19:03.690651
TRX-49565,user_788@example.com,Smartphone,4,8000,2026-02-22 11:19:03.690687
TRX-49566,user_571@example.com,Monitor,3,3000,2026-02-27 11:19:03.690723
TRX-49567,user_236@example.com,Smartphone,2,8000,2026-02-21 11:19:03.690758
TRX-49568,user_582@example.com,Laptop,5,15000,2026-02-26 11:19:03.690794
TRX-49569,user_965@example.com,Laptop,5,15000,2026-02-12 11:19:03.690829
TRX-49570,user_132@example.com,Mouse,4,300,2026-02-11 11:19:03.690870
TRX-49571,user_219@example.com,Headphones,3,1500,2026-02-24 11:19:03.690906
TRX-49572,user_649@example.com,Laptop,4,15000,2026-02-28 11:19:03.690942
TRX-49573,user_207@example.com,Smartphone,3,8000,2026-03-01 11:19:03.690977
TRX-49574,user_352@example.com,Mouse,3,300,2026-03-01 11:19:03.691013
TRX-49575,user_423@example.com,Mouse,2,300,2026-02-02 11:19:03.691048
TRX-49576,user_263@example.com,Smartphone,2,8000,2026-02-15 11:19:03.691089
TRX-49577,user_557@example.com,Laptop,3,15000,2026-02-25 11:19:03.691125
TRX-49578,user_483@example.com,Headphones,4,1500,2026-02-09 11:19:03.691161
TRX-49579,user_533@example.com,Smartphone,1,8000,2026-02-26 11:19:03.691196
TRX-49580,user_620@example.com,Monitor,4,3000,2026-02-02 11:19:03.691232
TRX-49581,user_899@example.com,Smartphone,2,8000,2026-02-27 11:19:03.691268
TRX-49582,user_413@example.com,Monitor,2,3000,2026-02-28 11:19:03.691303
TRX-49583,user_409@example.com,Headphones,3,1500,2026-02-17 11:19:03.691339
TRX-49584,user_534@example.com,Keyboard,1,500,2026-02-10 11:19:03.691380
TRX-49585,user_108@example.com,Smartphone,4,8000,2026-02-14 11:19:03.691415
TRX-49586,user_438@example.com,Laptop,5,15000,2026-02-03 11:19:03.691451
TRX-49587,user_707@example.com,Smartphone,4,8000,2026-02-05 11:19:03.691487
TRX-49588,user_259@example.com,Laptop,4,15000,2026-02-21 11:19:03.691523
TRX-49589,user_725@example.com,Laptop,5,15000,2026-02-05 11:19:03.691559
TRX-49590,user_500@example.com,Monitor,1,3000,2026-02-01 11:19:03.691594
TRX-49591,user_758@example.com,Monitor,3,3000,2026-02-24 11:19:03.691630
TRX-49592,,Mouse,2,300,2026-02-08 11:19:03.691668
TRX-49593,user_431@example.com,Monitor,4,3000,2026-02-23 11:19:03.691703
TRX-49594,user_156@example.com,Headphones,2,1500,2026-02-18 11:19:03.691739
TRX-49595,user_797@example.com,Keyboard,5,500,2026-02-15 11:19:03.691779
TRX-49596,user_769@example.com,Monitor,1,3000,2026-02-11 11:19:03.691815
TRX-49597,user_449@example.com,Mouse,3,300,2026-02-20 11:19:03.691851
TRX-49598,user_108@example.com,Headphones,5,1500,2026-02-22 11:19:03.691887
TRX-49599,user_105@example.com,Monitor,5,3000,2026-02-14 11:19:03.691922
TRX-49600,user_442@example.com,Headphones,2,1500,2026-02-17 11:19:03.691958
TRX-49601,user_914@example.com,Keyboard,1,500,2026-02-28 11:19:03.691993
TRX-49602,user_259@example.com,Monitor,5,3000,2026-02-26 11:19:03.692029
TRX-49603,user_528@example.com,Smartphone,2,8000,2026-03-01 11:19:03.692064
TRX-49604,user_182@example.com,Laptop,4,15000,2026-02-07 11:19:03.692100
TRX-49605,user_936@example.com,Smartphone,5,8000,2026-02-28 11:19:03.692135
TRX-49606,user_937@example.com,Keyboard,2,500,2026-02-24 11:19:03.692171
TRX-49607,user_182@example.com,Keyboard,2,500,2026-02-15 11:19:03.692206
TRX-49608,user_703@example.com,Smartphone,1,8000,2026-02-07 11:19:03.692242
TRX-49609,user_297@example.com,Keyboard,3,500,2026-02-14 11:19:03.692278
TRX-49610,user_557@example.com,Smartphone,2,8000,2026-02-12 11:19:03.692313
TRX-49611,user_163@example.com,Headphones,4,1500,2026-02-18 11:19:03.692349
TRX-49612,user_554@example.com,Keyboard,5,500,2026-02-23 11:19:03.692391
TRX-49613,user_674@example.com,Smartphone,1,8000,2026-02-28 11:19:03.692427
TRX-49614,user_619@example.com,Laptop,4,15000,2026-02-09 11:19:03.692467
TRX-49615,user_929@example.com,Mouse,5,300,2026-02-19 11:19:03.692504
TRX-49616,user_646@example.com,Mouse,2,300,2026-02-04 11:19:03.692542
TRX-49617,user_844@example.com,Mouse,1,300,2026-02-10 11:19:03.692578
TRX-49618,user_239@example.com,Monitor,1,3000,2026-02-19 11:19:03.692613
TRX-49619,user_173@example.com,Mouse,3,300,2026-02-18 11:19:03.692649
TRX-49620,,Headphones,4,1500,2026-02-05 11:19:03.692684
TRX-49621,user_363@example.com,Headphones,1,1500,2026-02-20 11:19:03.692719
TRX-49622,,Headphones,4,1500,2026-02-14 11:19:03.692754
TRX-49623,user_356@example.com,Mouse,2,300,2026-03-01 11:19:03.692790
TRX-49624,user_521@example.com,Mouse,2,300,2026-02-22 11:19:03.692825
TRX-49625,user_450@example.com,Smartphone,3,8000,2026-02-07 11:19:03.692861
TRX-49626,user_987@example.com,Mouse,4,300,2026-02-25 11:19:03.692897
TRX-49627,user_751@example.com,Keyboard,1,500,2026-02-12 11:19:03.692934
TRX-49628,user_442@example.com,Headphones,1,1500,2026-02-14 11:19:03.692969
TRX-49629,user_913@example.com,Keyboard,5,500,2026-02-25 11:19:03.693004
TRX-49630,user_389@example.com,Keyboard,3,500,2026-02-02 11:19:03.693040
TRX-49631,user_391@example.com,Laptop,1,15000,2026-02-17 11:19:03.693076
TRX-49632,user_130@example.com,Monitor,4,3000,2026-02-21 11:19:03.693111
TRX-49633,user_680@example.com,Smartphone,4,8000,2026-02-18 11:19:03.693147
TRX-49634,,Laptop,5,15000,2026-02-07 11:19:03.693184
TRX-49635,user_413@example.com,Monitor,5,3000,2026-02-14 11:19:03.693222
TRX-49636,user_612@example.com,Keyboard,4,500,2026-02-15 11:19:03.693258
TRX-49637,user_748@example.com,Laptop,3,15000,2026-02-15 11:19:03.693294
TRX-49638,,Keyboard,2,500,2026-02-28 11:19:03.693328
TRX-49639,user_319@example.com,Headphones,3,1500,2026-02-19 11:19:03.693364
TRX-49640,user_311@example.com,Smartphone,3,8000,2026-02-09 11:19:03.693405
TRX-49641,user_484@example.com,Monitor,4,3000,2026-02-06 11:19:03.693441
TRX-49642,user_174@example.com,Headphones,2,1500,2026-02-22 11:19:03.693477
TRX-49643,user_209@example.com,Smartphone,2,8000,2026-02-23 11:19:03.693513
TRX-49644,user_267@example.com,Mouse,5,300,2026-02-15 11:19:03.693549
TRX-49645,user_231@example.com,Keyboard,3,500,2026-03-01 11:19:03.693585
TRX-49646,user_760@example.com,Laptop,4,15000,2026-02-20 11:19:03.693621
TRX-49647,user_871@example.com,Mouse,2,300,2026-02-05 11:19:03.693657
TRX-49648,user_871@example.com,Monitor,5,3000,2026-02-17 11:19:03.693693
TRX-49649,user_153@example.com,Keyboard,3,500,2026-02-11 11:19:03.693729
TRX-49650,user_331@example.com,Laptop,4,15000,2026-02-10 11:19:03.693764
TRX-49651,user_399@example.com,Smartphone,4,8000,2026-02-20 11:19:03.693800
TRX-49652,user_681@example.com,Laptop,5,15000,2026-02-22 11:19:03.693836
TRX-49653,,Headphones,3,1500,2026-02-11 11:19:03.693871
TRX-49654,user_898@example.com,Laptop,3,15000,2026-02-11 11:19:03.693912
TRX-49655,user_735@example.com,Monitor,2,3000,2026-02-01 11:19:03.693948
TRX-49656,user_818@example.com,Laptop,2,15000,2026-02-19 11:19:03.693984
TRX-49657,user_641@example.com,Monitor,3,3000,2026-02-10 11:19:03.694021
TRX-49658,user_292@example.com,Mouse,4,300,2026-02-17 11:19:03.694058
TRX-49659,user_908@example.com,Laptop,3,15000,2026-02-23 11:19:03.694094
TRX-49660,user_365@example.com,Laptop,4,15000,2026-02-14 11:19:03.694130
TRX-49661,,Keyboard,3,500,2026-02-12 11:19:03.694165
TRX-49662,user_431@example.com,Mouse,1,300,2026-02-17 11:19:03.694200
TRX-49663,user_481@example.com,Monitor,2,3000,2026-02-15 11:19:03.694236
TRX-49664,user_741@example.com,Headphones,4,1500,2026-02-03 11:19:03.694272
TRX-49665,user_379@example.com,Headphones,4,1500,2026-02-23 11:19:03.694308
TRX-49666,user_909@example.com,Headphones,2,1500,2026-02-20 11:19:03.694344
TRX-49667,user_964@example.com,Headphones,5,1500,2026-02-03 11:19:03.694380
TRX-49668,user_918@example.com,Headphones,2,1500,2026-02-20 11:19:03.694415
TRX-49669,user_267@example.com,Smartphone,4,8000,2026-02-23 11:19:03.694451
TRX-49670,user_611@example.com,Keyboard,3,500,2026-02-10 11:19:03.694488
TRX-49671,user_114@example.com,Smartphone,1,8000,2026-02-14 11:19:03.694523
TRX-49672,user_302@example.com,Monitor,2,3000,2026-02-05 11:19:03.694562
TRX-49673,user_850@example.com,Monitor,3,3000,2026-02-08 11:19:03.694602
TRX-49674,user_992@example.com,Headphones,3,1500,2026-02-20 11:19:03.694638
TRX-49675,user_362@example.com,Headphones,1,1500,2026-03-03 11:19:03.694674
TRX-49676,user_917@example.com,Mouse,3,300,2026-02-12 11:19:03.694709
TRX-49677,user_457@example.com,Smartphone,1,8000,2026-02-03 11:19:03.694745
TRX-49678,user_291@example.com,Smartphone,3,8000,2026-02-04 11:19:03.694781
TRX-49679,user_736@example.com,Monitor,4,3000,2026-02-16 11:19:03.694818
TRX-49680,user_199@example.com,Smartphone,2,8000,2026-02-22 11:19:03.694854
